sk_time,sk_facility,sk_capacity_type,sk_geografia,capacity_amount,sk_capacity
2,2074,11,1159,3,5928
2,2074,13,1159,6,5929
2,2074,17,1159,9,5930
2,2074,19,1159,1,5931
2,2074,26,1159,17,5932
2,2074,27,1159,11,5933
2,2074,28,1159,50,5934
2,2074,29,1159,9,5935
2,2074,30,1159,8,5936
2,2074,37,1159,4,5937
2,2074,43,1159,1,5938
2,2074,50,1159,10,5939
2,2075,1,1159,3,5940
2,2075,3,1159,334,5941
2,2075,6,1159,60,5942
2,2075,9,1159,9,5943
2,2075,10,1159,43,5944
2,2075,17,1159,7,5945
2,2075,18,1159,1,5946
2,2075,26,1159,9,5947
2,2075,27,1159,11,5948
2,2075,30,1159,41,5949
2,2075,37,1159,5,5950
2,2075,47,1159,16,5951
2,2075,48,1159,41,5952
2,2076,10,1159,6,5953
2,2076,12,1159,1,5954
2,2077,10,1159,7,5955
2,2078,1,1159,1,5956
2,2078,6,1159,4,5957
2,2078,7,1159,6,5958
2,2078,8,1159,6,5959
2,2078,9,1159,2,5960
2,2078,10,1159,10,5961
2,2078,22,1159,15,5962
2,2078,24,1159,258,5963
2,2078,32,1159,15,5964
2,2078,33,1159,34,5965
2,2078,36,1159,10,5966
2,2079,10,1159,3,5967
2,2080,10,1159,2,5968
2,2081,10,1159,7,5969
2,2082,10,1159,6,5970
2,2083,1,1159,4,5971
2,2083,10,1159,1,5972
2,2084,10,1159,19,5973
2,2085,1,1159,1,5974
2,2085,10,1159,117,5975
2,2086,10,1159,1,5976
2,2086,12,1159,1,5977
2,2087,1,1159,1,5978
2,2087,10,1159,24,5979
2,2087,17,1159,4,5980
2,2088,10,1159,1,5981
2,2089,1,1159,3,5982
2,2089,10,1159,2,5983
2,2090,1,1159,11,5984
2,2090,3,1159,25,5985
2,2090,4,1159,155,5986
2,2090,6,1159,3,5987
2,2090,7,1159,5,5988
2,2090,8,1159,6,5989
2,2090,9,1159,2,5990
2,2090,10,1159,78,5991
2,2090,17,1159,8,5992
2,2090,19,1159,4,5993
2,2090,28,1159,17,5994
2,2090,30,1159,47,5995
2,2090,40,1159,5,5996
2,2090,46,1159,4,5997
2,2090,47,1159,2,5998
2,2090,48,1159,6,5999
2,2091,10,1159,9,6000
2,2092,1,1159,5,6001
2,2092,10,1159,10,6002
2,2092,17,1159,7,6003
2,2093,10,1159,4,6004
2,2094,10,1159,1,6005
2,2094,17,1159,7,6006
2,2095,10,1159,2,6007
2,2096,1,1159,1,6008
2,2096,10,1159,3,6009
2,2097,1,1159,2,6010
2,2097,10,1159,3,6011
2,2098,46,1159,1,6012
2,2099,1,1159,8,6013
2,2099,3,1159,13,6014
2,2099,4,1159,165,6015
2,2099,6,1159,6,6016
2,2099,7,1159,9,6017
2,2099,8,1159,10,6018
2,2099,9,1159,5,6019
2,2099,10,1159,23,6020
2,2099,17,1159,8,6021
2,2099,19,1159,1,6022
2,2099,23,1159,5,6023
2,2099,28,1159,62,6024
2,2099,47,1159,1,6025
2,2099,48,1159,7,6026
2,2099,56,1159,9,6027
2,2100,1,1159,4,6028
2,2100,6,1159,19,6029
2,2100,7,1159,18,6030
2,2100,8,1159,23,6031
2,2100,9,1159,57,6032
2,2100,10,1159,25,6033
2,2100,18,1159,13,6034
2,2100,25,1159,2,6035
2,2101,10,1159,34,6036
2,2102,1,1159,1,6037
2,2103,10,1159,2,6038
2,2104,1,1159,2,6039
2,2104,10,1159,4,6040
2,2104,23,1159,50,6041
2,2105,10,1159,6,6042
2,2106,10,1159,2,6043
2,2107,10,1159,3,6044
2,2108,1,1159,1,6045
2,2108,10,1159,1,6046
2,2108,17,1159,3,6047
2,2109,10,1159,2,6048
2,2110,1,1159,7,6049
2,2110,10,1159,46,6050
2,2110,17,1159,1,6051
2,2110,23,1159,196,6052
2,2111,10,1159,8,6053
2,2112,1,1159,1,6054
2,2112,10,1159,1,6055
2,2113,10,1159,1,6056
2,2114,10,1159,8,6057
2,2115,10,1159,2,6058
2,2116,10,1159,8,6059
2,2117,10,1159,2,6060
2,2118,10,1159,2,6061
2,2119,18,1159,1,6062
2,2120,10,1159,1,6063
2,2121,10,1159,13,6064
2,2122,1,1159,1,6065
2,2122,10,1159,1,6066
2,2123,1,1159,5,6067
2,2123,10,1159,31,6068
2,2124,10,1159,3,6069
2,2124,17,1159,1,6070
2,2125,10,1159,783,6071
2,2125,17,1159,12,6072
2,2126,10,1159,1,6073
2,2127,10,1159,28,6074
2,2128,1,1159,1,6075
2,2128,10,1159,6,6076
2,2129,10,1159,11,6077
2,2129,20,1159,11,6078
2,2129,24,1159,84,6079
2,2129,32,1159,16,6080
2,2129,34,1159,32,6081
2,2129,58,1159,2,6082
2,2130,10,1159,25,6083
2,2130,17,1159,7,6084
2,2131,1,1159,1,6085
2,2131,10,1159,2,6086
2,2131,20,1159,27,6087
2,2132,1,1159,1,6088
2,2132,10,1159,3,6089
2,2132,17,1159,1,6090
2,2133,1,1159,2,6091
2,2133,4,1159,66,6092
2,2133,7,1159,3,6093
2,2133,8,1159,3,6094
2,2133,9,1159,5,6095
2,2133,10,1159,8,6096
2,2133,17,1159,5,6097
2,2133,19,1159,13,6098
2,2133,28,1159,15,6099
2,2134,10,1159,1,6100
2,2135,10,1159,1,6101
2,2136,10,1159,20,6102
2,2137,1,1159,1,6103
2,2137,10,1159,2,6104
2,2137,17,1159,1,6105
2,2138,10,1159,5,6106
2,2138,17,1159,1,6107
2,2139,10,1159,1,6108
2,2140,10,1159,1,6109
2,2140,12,1159,1,6110
2,2141,10,1159,11,6111
2,2141,17,1159,3,6112
2,2142,1,1159,2,6113
2,2142,10,1159,1,6114
2,2142,17,1159,2,6115
2,2143,1,1159,1,6116
2,2143,10,1159,3,6117
2,2144,10,1159,4,6118
2,2145,1,1159,1,6119
2,2145,10,1159,1,6120
2,2145,17,1159,4,6121
2,2146,1,1159,1,6122
2,2146,10,1159,5,6123
2,2147,10,1159,4,6124
2,2148,1,1159,1,6125
2,2148,10,1159,7,6126
2,2149,10,1159,1,6127
2,2150,1,1159,17,6128
2,2150,7,1159,4,6129
2,2150,8,1159,4,6130
2,2150,9,1159,2,6131
2,2150,10,1159,126,6132
2,2151,1,1159,1,6133
2,2151,10,1159,4,6134
2,2151,17,1159,3,6135
2,2152,10,1159,3,6136
2,2153,10,1159,1,6137
2,2154,10,1159,1,6138
2,2155,10,1159,1,6139
2,2156,10,1159,6,6140
2,2157,1,1159,1,6141
2,2157,10,1159,5,6142
2,2158,10,1159,1,6143
2,2159,1,1159,3,6144
2,2159,2,1159,4,6145
2,2159,3,1159,10,6146
2,2159,4,1159,46,6147
2,2159,6,1159,5,6148
2,2159,7,1159,2,6149
2,2159,8,1159,2,6150
2,2159,9,1159,6,6151
2,2159,10,1159,12,6152
2,2159,11,1159,1,6153
2,2159,17,1159,4,6154
2,2159,19,1159,3,6155
2,2159,26,1159,10,6156
2,2159,27,1159,3,6157
2,2159,28,1159,4,6158
2,2159,29,1159,6,6159
2,2160,1,1159,1,6160
2,2160,10,1159,2,6161
2,2160,17,1159,2,6162
2,2161,10,1159,5,6163
2,2162,10,1159,1,6164
2,2163,10,1159,7,6165
2,2164,10,1159,1,6166
2,2165,10,1159,1,6167
2,2166,4,1159,18,6168
2,2166,10,1159,3,6169
2,2166,17,1159,2,6170
2,2166,19,1159,3,6171
2,2166,28,1159,8,6172
2,2167,10,1159,20,6173
2,2168,12,1159,1,6174
2,2169,10,1159,49,6175
2,2170,1,1159,47,6176
2,2170,3,1159,152,6177
2,2170,4,1159,303,6178
2,2170,6,1159,21,6179
2,2170,7,1159,12,6180
2,2170,8,1159,13,6181
2,2170,9,1159,41,6182
2,2170,10,1159,599,6183
2,2170,11,1159,3,6184
2,2170,17,1159,27,6185
2,2170,19,1159,29,6186
2,2170,26,1159,13,6187
2,2170,27,1159,10,6188
2,2170,28,1159,52,6189
2,2170,30,1159,66,6190
2,2170,37,1159,10,6191
2,2170,47,1159,7,6192
2,2170,48,1159,13,6193
2,2171,1,1159,9,6194
2,2171,3,1159,10,6195
2,2171,4,1159,149,6196
2,2171,6,1159,10,6197
2,2171,7,1159,14,6198
2,2171,8,1159,17,6199
2,2171,9,1159,11,6200
2,2171,10,1159,110,6201
2,2171,11,1159,2,6202
2,2171,13,1159,5,6203
2,2171,16,1159,8,6204
2,2171,19,1159,20,6205
2,2171,23,1159,40,6206
2,2171,28,1159,15,6207
2,2171,30,1159,17,6208
2,2171,42,1159,11,6209
2,2171,43,1159,7,6210
2,2171,45,1159,12,6211
2,2171,50,1159,3,6212
2,2172,10,1159,12,6213
2,2173,1,1159,1,6214
2,2173,4,1159,57,6215
2,2173,7,1159,4,6216
2,2173,8,1159,4,6217
2,2173,9,1159,2,6218
2,2173,10,1159,23,6219
2,2173,11,1159,2,6220
2,2173,14,1159,15,6221
2,2173,16,1159,4,6222
2,2173,17,1159,2,6223
2,2173,28,1159,2,6224
2,2173,42,1159,9,6225
2,2173,43,1159,14,6226
2,2173,44,1159,4,6227
2,2173,45,1159,22,6228
2,2174,10,1159,1,6229
2,2175,1,1159,2,6230
2,2175,3,1159,89,6231
2,2175,4,1159,8,6232
2,2175,10,1159,52,6233
2,2175,13,1159,6,6234
2,2175,17,1159,5,6235
2,2175,19,1159,7,6236
2,2175,34,1159,1,6237
2,2175,42,1159,8,6238
2,2175,43,1159,4,6239
2,2175,45,1159,12,6240
2,2175,50,1159,10,6241
2,2176,10,1159,4,6242
2,2177,10,1159,5,6243
2,2178,1,1159,1,6244
2,2178,10,1159,3,6245
2,2179,10,1159,4,6246
2,2180,10,1159,8,6247
2,2181,10,1159,1,6248
2,2182,10,1159,25,6249
2,2183,1,1159,2,6250
2,2183,4,1159,11,6251
2,2183,6,1159,1,6252
2,2183,7,1159,4,6253
2,2183,8,1159,2,6254
2,2183,9,1159,5,6255
2,2183,10,1159,8,6256
2,2183,17,1159,2,6257
2,2184,1,1159,1,6258
2,2184,10,1159,1,6259
2,2185,1,1159,1,6260
2,2185,10,1159,2,6261
2,2186,10,1159,2,6262
2,2186,17,1159,2,6263
2,2187,10,1159,1,6264
2,2188,10,1159,6,6265
2,2189,1,1159,1,6266
2,2189,10,1159,2,6267
2,2190,1,1159,2,6268
2,2190,4,1159,2,6269
2,2190,10,1159,5,6270
2,2190,17,1159,2,6271
2,2191,10,1159,16,6272
2,2192,10,1159,1,6273
2,2193,1,1159,1,6274
2,2193,10,1159,17,6275
2,2193,17,1159,3,6276
2,2193,30,1159,18,6277
2,2194,10,1159,1,6278
2,2195,10,1159,2,6279
2,2195,24,1159,55,6280
2,2195,33,1159,10,6281
2,2195,34,1159,10,6282
2,2196,10,1159,5,6283
2,2197,3,1159,19,6284
2,2197,4,1159,152,6285
2,2197,13,1159,2,6286
2,2197,14,1159,16,6287
2,2197,16,1159,14,6288
2,2197,30,1159,12,6289
2,2197,35,1159,25,6290
2,2197,42,1159,12,6291
2,2197,43,1159,8,6292
2,2197,44,1159,19,6293
2,2197,45,1159,6,6294
2,2197,50,1159,4,6295
2,2198,1,1159,1,6296
2,2198,4,1159,20,6297
2,2199,10,1159,17,6298
2,2199,12,1159,1,6299
2,2200,1,1159,4,6300
2,2200,10,1159,4,6301
2,2201,1,1159,1,6302
2,2201,10,1159,3,6303
2,2201,17,1159,3,6304
2,2202,10,1159,3,6305
2,2203,10,1159,9,6306
2,2203,24,1159,15,6307
2,2203,34,1159,25,6308
2,2203,40,1159,18,6309
2,2204,10,1159,1,6310
2,2204,17,1159,1,6311
2,2205,10,1159,1,6312
2,2206,10,1159,1,6313
2,2207,1,1159,4,6314
2,2207,10,1159,15,6315
2,2207,17,1159,1,6316
2,2208,10,1159,2,6317
2,2209,1,1159,3,6318
2,2209,4,1159,173,6319
2,2209,7,1159,21,6320
2,2209,8,1159,23,6321
2,2209,9,1159,6,6322
2,2209,10,1159,11,6323
2,2209,11,1159,2,6324
2,2209,17,1159,14,6325
2,2209,19,1159,1,6326
2,2209,26,1159,6,6327
2,2209,27,1159,11,6328
2,2209,28,1159,24,6329
2,2209,37,1159,6,6330
2,2210,1,1159,1,6331
2,2210,10,1159,1,6332
2,2211,10,1159,1,6333
2,2212,10,1159,1,6334
2,2213,1,1159,4,6335
2,2213,10,1159,45,6336
2,2213,17,1159,4,6337
2,2214,1,1159,1,6338
2,2214,10,1159,3,6339
2,2215,1,1159,2,6340
2,2215,4,1159,89,6341
2,2215,10,1159,14,6342
2,2215,17,1159,4,6343
2,2215,18,1159,3,6344
2,2215,19,1159,11,6345
2,2215,28,1159,14,6346
2,2215,30,1159,21,6347
2,2216,1,1159,4,6348
2,2216,3,1159,8,6349
2,2216,4,1159,87,6350
2,2216,6,1159,6,6351
2,2216,7,1159,8,6352
2,2216,8,1159,8,6353
2,2216,9,1159,7,6354
2,2216,10,1159,47,6355
2,2216,11,1159,1,6356
2,2216,17,1159,12,6357
2,2216,19,1159,8,6358
2,2216,26,1159,4,6359
2,2216,27,1159,2,6360
2,2216,28,1159,10,6361
2,2216,29,1159,4,6362
2,2216,30,1159,8,6363
2,2217,10,1159,4,6364
2,2217,12,1159,1,6365
2,2218,1,1159,4,6366
2,2218,3,1159,2,6367
2,2218,4,1159,106,6368
2,2218,6,1159,12,6369
2,2218,7,1159,15,6370
2,2218,8,1159,20,6371
2,2218,9,1159,3,6372
2,2218,10,1159,7,6373
2,2218,11,1159,2,6374
2,2218,17,1159,5,6375
2,2218,19,1159,1,6376
2,2218,26,1159,9,6377
2,2218,27,1159,6,6378
2,2218,28,1159,15,6379
2,2218,29,1159,12,6380
2,2219,1,1159,11,6381
2,2219,3,1159,66,6382
2,2219,4,1159,174,6383
2,2219,6,1159,7,6384
2,2219,7,1159,17,6385
2,2219,8,1159,17,6386
2,2219,9,1159,11,6387
2,2219,10,1159,113,6388
2,2219,17,1159,10,6389
2,2219,19,1159,1,6390
2,2219,26,1159,6,6391
2,2219,27,1159,8,6392
2,2219,28,1159,67,6393
2,2219,29,1159,2,6394
2,2219,30,1159,10,6395
2,2219,37,1159,1,6396
2,2219,41,1159,4,6397
2,2219,43,1159,10,6398
2,2219,47,1159,1,6399
2,2219,48,1159,28,6400
2,2219,56,1159,77,6401
2,2220,10,1159,19,6402
2,2221,1,1159,1,6403
2,2221,10,1159,10,6404
2,2222,10,1159,6,6405
2,2223,1,1159,3,6406
2,2223,10,1159,9,6407
2,2223,16,1159,1,6408
2,2223,17,1159,1,6409
2,2223,30,1159,5,6410
2,2224,1,1159,1,6411
2,2224,4,1159,4,6412
2,2224,10,1159,2,6413
2,2224,17,1159,2,6414
2,2225,1,1159,7,6415
2,2225,2,1159,8,6416
2,2225,3,1159,105,6417
2,2225,4,1159,439,6418
2,2225,6,1159,17,6419
2,2225,7,1159,56,6420
2,2225,8,1159,63,6421
2,2225,9,1159,27,6422
2,2225,10,1159,250,6423
2,2225,11,1159,2,6424
2,2225,13,1159,6,6425
2,2225,17,1159,35,6426
2,2225,19,1159,18,6427
2,2225,23,1159,40,6428
2,2225,26,1159,12,6429
2,2225,27,1159,6,6430
2,2225,28,1159,39,6431
2,2225,30,1159,18,6432
2,2225,37,1159,7,6433
2,2225,50,1159,13,6434
2,2226,1,1159,4,6435
2,2226,10,1159,86,6436
2,2227,1,1159,3,6437
2,2227,10,1159,7,6438
2,2228,1,1159,9,6439
2,2228,4,1159,143,6440
2,2228,7,1159,27,6441
2,2228,8,1159,20,6442
2,2228,9,1159,3,6443
2,2228,10,1159,21,6444
2,2228,11,1159,1,6445
2,2228,17,1159,8,6446
2,2228,18,1159,1,6447
2,2228,19,1159,9,6448
2,2228,23,1159,11,6449
2,2228,25,1159,1,6450
2,2228,26,1159,16,6451
2,2228,27,1159,7,6452
2,2228,28,1159,21,6453
2,2228,37,1159,2,6454
2,2229,10,1159,6,6455
2,2230,10,1159,5,6456
2,2231,10,1159,1,6457
2,2232,10,1159,2,6458
2,2233,10,1159,13,6459
2,2233,12,1159,1,6460
2,2234,1,1159,10,6461
2,2234,3,1159,31,6462
2,2234,4,1159,229,6463
2,2234,6,1159,8,6464
2,2234,7,1159,26,6465
2,2234,8,1159,26,6466
2,2234,9,1159,26,6467
2,2234,10,1159,111,6468
2,2234,11,1159,2,6469
2,2234,17,1159,13,6470
2,2234,19,1159,6,6471
2,2234,23,1159,15,6472
2,2234,24,1159,11,6473
2,2234,26,1159,9,6474
2,2234,27,1159,9,6475
2,2234,28,1159,26,6476
2,2234,29,1159,3,6477
2,2234,30,1159,35,6478
2,2234,32,1159,2,6479
2,2234,37,1159,3,6480
2,2234,38,1159,6,6481
2,2234,41,1159,2,6482
2,2234,46,1159,4,6483
2,2234,47,1159,2,6484
2,2234,48,1159,6,6485
2,2234,56,1159,13,6486
2,2235,1,1159,1,6487
2,2235,10,1159,1,6488
2,2236,10,1159,2,6489
2,2237,10,1159,7,6490
2,2238,1,1159,17,6491
2,2238,6,1159,2,6492
2,2238,7,1159,16,6493
2,2238,8,1159,14,6494
2,2238,9,1159,31,6495
2,2238,10,1159,503,6496
2,2238,17,1159,4,6497
2,2239,10,1159,3,6498
2,2240,10,1159,1,6499
2,2241,1,1159,10,6500
2,2241,2,1159,2,6501
2,2241,3,1159,32,6502
2,2241,4,1159,174,6503
2,2241,6,1159,9,6504
2,2241,7,1159,4,6505
2,2241,8,1159,4,6506
2,2241,9,1159,19,6507
2,2241,10,1159,26,6508
2,2241,11,1159,2,6509
2,2241,17,1159,14,6510
2,2241,19,1159,1,6511
2,2241,26,1159,10,6512
2,2241,27,1159,6,6513
2,2241,28,1159,18,6514
2,2241,30,1159,27,6515
2,2241,37,1159,2,6516
2,2241,47,1159,6,6517
2,2241,48,1159,6,6518
2,2242,1,1159,1,6519
2,2242,10,1159,13,6520
2,2242,17,1159,1,6521
2,2243,1,1159,1,6522
2,2243,10,1159,2,6523
2,2243,24,1159,36,6524
2,2243,40,1159,4,6525
2,2243,58,1159,5,6526
2,2244,1,1159,5,6527
2,2244,2,1159,11,6528
2,2244,4,1159,111,6529
2,2244,7,1159,20,6530
2,2244,8,1159,21,6531
2,2244,9,1159,9,6532
2,2244,10,1159,29,6533
2,2244,11,1159,1,6534
2,2244,17,1159,6,6535
2,2244,19,1159,10,6536
2,2244,26,1159,9,6537
2,2244,27,1159,17,6538
2,2244,28,1159,30,6539
2,2244,29,1159,4,6540
2,2244,30,1159,10,6541
2,2244,38,1159,8,6542
2,2244,39,1159,4,6543
2,2244,46,1159,1,6544
2,2245,10,1159,1,6545
2,2245,17,1159,2,6546
2,2246,1,1159,1,6547
2,2246,4,1159,17,6548
2,2246,10,1159,4,6549
2,2246,17,1159,1,6550
2,2246,19,1159,5,6551
2,2246,28,1159,9,6552
2,2247,10,1159,1,6553
2,2248,10,1159,7,6554
2,2249,10,1159,7,6555
2,2249,23,1159,187,6556
2,2250,10,1159,1,6557
2,2251,10,1159,2,6558
2,2251,16,1159,1,6559
2,2251,17,1159,1,6560
2,2252,10,1159,2,6561
2,2253,10,1159,6,6562
2,2254,10,1159,2,6563
2,2255,1,1159,1,6564
2,2255,10,1159,6,6565
2,2255,17,1159,2,6566
2,2256,10,1159,3,6567
2,2257,10,1159,1,6568
2,2258,1,1159,1,6569
2,2258,10,1159,1,6570
2,2258,12,1159,1,6571
2,2258,17,1159,1,6572
2,2259,1,1159,1,6573
2,2259,10,1159,2,6574
2,2260,10,1159,1,6575
2,2261,10,1159,1,6576
2,2262,12,1159,1,6577
2,2263,1,1159,14,6578
2,2263,10,1159,5,6579
2,2264,10,1159,1,6580
2,2265,12,1159,1,6581
2,2265,18,1159,3,6582
2,2265,25,1159,2,6583
2,2266,1,1159,2,6584
2,2266,10,1159,2,6585
2,2267,10,1159,4,6586
2,2268,10,1159,140,6587
2,2269,10,1159,1,6588
2,2270,10,1159,29,6589
2,2270,17,1159,1,6590
2,2271,18,1159,28,6591
2,2271,25,1159,6,6592
2,2272,10,1159,7,6593
2,2273,4,1159,10,6594
2,2273,10,1159,3,6595
2,2273,40,1159,85,6596
2,2273,55,1159,18,6597
2,2274,10,1159,4,6598
2,2275,10,1159,49,6599
2,2275,12,1159,1,6600
2,2276,10,1159,12,6601
2,2277,10,1159,3,6602
2,2277,20,1159,18,6603
2,2278,10,1159,2,6604
2,2279,1,1159,10,6605
2,2279,10,1159,80,6606
2,2280,10,1159,1,6607
2,2281,10,1159,2,6608
2,2282,10,1159,4,6609
2,2282,17,1159,3,6610
2,2283,1,1159,1,6611
2,2283,10,1159,2,6612
2,2284,10,1159,1,6613
2,2285,10,1159,5,6614
2,2286,1,1159,1,6615
2,2286,10,1159,18,6616
2,2287,1,1159,11,6617
2,2287,10,1159,52,6618
2,2288,1,1159,1,6619
2,2288,10,1159,8,6620
2,2289,10,1159,4,6621
2,2290,10,1159,8,6622
2,2291,10,1159,3,6623
2,2292,10,1159,2,6624
2,2293,10,1159,1,6625
2,2294,10,1159,4,6626
2,2295,10,1159,1,6627
2,2296,10,1159,1,6628
2,2297,1,1159,1,6629
2,2297,10,1159,2,6630
2,2298,10,1159,5,6631
2,2299,10,1159,1,6632
2,2300,10,1159,33,6633
2,2301,10,1159,1,6634
2,2301,12,1159,1,6635
2,2302,10,1159,1,6636
2,2303,10,1159,1,6637
2,2304,18,1159,3,6638
2,2304,25,1159,3,6639
2,2305,10,1159,1,6640
2,2306,1,1159,1,6641
2,2306,10,1159,2,6642
2,2306,46,1159,4,6643
2,2307,1,1159,1,6644
2,2307,10,1159,9,6645
2,2308,10,1159,4,6646
2,2309,10,1159,3,6647
2,2310,1,1159,1,6648
2,2310,10,1159,1,6649
2,2311,10,1159,1,6650
2,2312,10,1159,1,6651
2,2313,10,1159,1,6652
2,2314,1,1159,1,6653
2,2314,10,1159,2,6654
2,2315,10,1159,11,6655
2,2316,10,1159,1,6656
2,2317,10,1159,16,6657
2,2318,16,1159,2,6658
2,2319,10,1159,1,6659
2,2320,1,1159,1,6660
2,2320,10,1159,1,6661
2,2321,10,1159,1,6662
2,2322,10,1159,8,6663
2,2323,1,1159,2,6664
2,2323,10,1159,57,6665
2,2323,17,1159,3,6666
2,2324,3,1301,4,6667
2,2324,4,1301,4,6668
2,2324,40,1301,3,6669
2,2325,10,1159,7,6670
2,2325,40,1159,18,6671
2,2325,55,1159,28,6672
2,2326,10,1159,3,6673
2,2327,10,1159,9,6674
2,2327,12,1159,1,6675
2,2328,10,1159,20,6676
2,2329,10,1159,2,6677
2,2330,10,1159,4,6678
2,2331,18,1159,15,6679
2,2331,25,1159,13,6680
2,2332,10,1159,6,6681
2,2333,10,1159,1,6682
2,2334,10,1159,1,6683
2,2335,10,1159,32,6684
2,2336,10,1159,6,6685
2,2337,10,1159,7,6686
2,2338,10,1159,1,6687
2,2339,1,1159,1,6688
2,2339,10,1159,1,6689
2,2340,10,1159,1,6690
2,2341,1,1159,1,6691
2,2341,10,1159,2,6692
2,2341,17,1159,1,6693
2,2342,10,1159,1,6694
2,2342,20,1159,17,6695
2,2342,21,1159,1,6696
2,2343,10,1159,23,6697
2,2344,1,1159,1,6698
2,2344,10,1159,3,6699
2,2345,10,1159,6,6700
2,2346,1,1159,1,6701
2,2346,10,1159,6,6702
2,2346,30,1159,11,6703
2,2347,10,1159,5,6704
2,2348,1,1159,1,6705
2,2348,3,1159,65,6706
2,2348,4,1159,93,6707
2,2348,6,1159,22,6708
2,2348,7,1159,9,6709
2,2348,8,1159,9,6710
2,2348,9,1159,10,6711
2,2348,10,1159,26,6712
2,2348,11,1159,3,6713
2,2348,17,1159,11,6714
2,2348,19,1159,1,6715
2,2348,26,1159,5,6716
2,2348,27,1159,10,6717
2,2348,28,1159,20,6718
2,2348,29,1159,10,6719
2,2348,30,1159,8,6720
2,2348,33,1159,4,6721
2,2348,36,1159,1,6722
2,2348,47,1159,1,6723
2,2348,48,1159,7,6724
2,2349,1,1159,1,6725
2,2349,10,1159,2,6726
2,2349,17,1159,1,6727
2,2350,10,1159,32,6728
2,2350,12,1159,1,6729
2,2351,10,1159,2,6730
2,2352,1,1159,1,6731
2,2352,10,1159,20,6732
2,2353,10,1159,1,6733
2,2354,10,1159,2,6734
2,2355,10,1159,33,6735
2,2356,1,1159,1,6736
2,2356,10,1159,2,6737
2,2357,10,1159,5,6738
2,2358,10,1159,1,6739
2,2359,10,1159,9,6740
2,2360,10,1159,3,6741
2,2361,10,1159,1,6742
2,2361,17,1159,3,6743
2,2362,10,1159,7,6744
2,2363,10,1159,1,6745
2,2364,10,1159,1,6746
2,2365,10,1159,2,6747
2,2366,1,1159,6,6748
2,2366,10,1159,4,6749
2,2367,10,1159,4,6750
2,2368,10,1159,3,6751
2,2369,1,1159,14,6752
2,2369,2,1159,9,6753
2,2369,3,1159,58,6754
2,2369,4,1159,330,6755
2,2369,6,1159,10,6756
2,2369,7,1159,30,6757
2,2369,8,1159,20,6758
2,2369,9,1159,12,6759
2,2369,10,1159,80,6760
2,2369,13,1159,3,6761
2,2369,14,1159,11,6762
2,2369,17,1159,15,6763
2,2369,18,1159,2,6764
2,2369,19,1159,2,6765
2,2369,25,1159,2,6766
2,2369,26,1159,6,6767
2,2369,27,1159,4,6768
2,2369,28,1159,37,6769
2,2369,30,1159,18,6770
2,2369,37,1159,2,6771
2,2369,46,1159,1,6772
2,2369,48,1159,6,6773
2,2370,1,1159,2,6774
2,2370,10,1159,17,6775
2,2371,1,1159,1,6776
2,2371,10,1159,1,6777
2,2371,12,1159,1,6778
2,2372,10,1159,4,6779
2,2373,1,1159,2,6780
2,2373,10,1159,2,6781
2,2374,10,1159,20,6782
2,2375,10,1159,2,6783
2,2376,1,1159,1,6784
2,2377,10,1159,1,6785
2,2378,10,1159,7,6786
2,2379,1,1159,8,6787
2,2379,10,1159,5,6788
2,2380,10,1159,8,6789
2,2381,10,1159,14,6790
2,2382,10,1159,4,6791
2,2383,10,1159,15,6792
2,2384,10,1159,1,6793
2,2385,10,1159,1,6794
2,2386,10,1159,2,6795
2,2386,30,1159,56,6796
2,2387,1,1302,2,6797
2,2387,3,1302,9,6798
2,2387,4,1302,70,6799
2,2387,6,1302,5,6800
2,2387,7,1302,5,6801
2,2387,8,1302,5,6802
2,2387,9,1302,2,6803
2,2387,10,1302,8,6804
2,2387,11,1302,2,6805
2,2387,17,1302,2,6806
2,2387,18,1302,1,6807
2,2388,10,1159,3,6808
2,2389,10,1159,4,6809
2,2390,10,1159,6,6810
2,2391,10,1159,1,6811
2,2392,1,1159,1,6812
2,2392,10,1159,7,6813
2,2393,10,1159,1,6814
2,2394,10,1159,1,6815
2,2395,10,1159,4,6816
2,2396,10,1159,1,6817
2,2397,10,1159,1,6818
2,2398,10,1159,3,6819
2,2399,1,1159,4,6820
2,2399,10,1159,1,6821
2,2400,10,1159,4,6822
2,2401,10,1159,5,6823
2,2402,1,1159,1,6824
2,2402,10,1159,5,6825
2,2403,10,1159,1,6826
2,2404,10,1159,4,6827
2,2405,10,1159,4,6828
2,2406,10,1159,1,6829
2,2407,10,1159,324,6830
2,2408,10,1159,1,6831
2,2409,1,1159,1,6832
2,2409,10,1159,2,6833
2,2410,10,1159,1,6834
2,2411,10,1159,2,6835
2,2412,10,1159,11,6836
2,2413,10,1159,6,6837
2,2414,1,1159,1,6838
2,2414,10,1159,2,6839
2,2415,10,1159,17,6840
2,2416,10,1159,1,6841
2,2417,10,1159,5,6842
2,2418,10,1159,8,6843
2,2419,10,1159,1,6844
2,2419,17,1159,2,6845
2,2420,10,1159,1,6846
2,2421,10,1159,2,6847
2,2422,10,1159,1,6848
2,2423,10,1159,2,6849
2,2424,10,1159,1,6850
2,2425,10,1159,3,6851
2,2426,18,1159,43,6852
2,2426,25,1159,30,6853
2,2427,10,1159,1,6854
2,2428,10,1159,1,6855
2,2429,10,1159,1,6856
2,2430,10,1159,6,6857
